,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3296,3297,2011-05-22,2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,5,13,18
2750,2751,2011-04-29,2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,63,160,223
14786,14787,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571
14562,14563,2012-09-03,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12,58,70
2162,2163,2011-04-04,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,18,30,48
17154,17155,2012-12-22,1,1,12,13,0,6,0,1,0.32,0.2879,0.36,0.4478,23,135,158
14832,14833,2012-09-15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16
381,382,2011-01-17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47
14062,14063,2012-08-14,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.19399999999999998,0,3,3
1422,1423,2011-03-04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87
7914,7915,2011-12-01,4,0,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,86,93
3446,3447,2011-05-28,2,0,5,12,0,6,0,1,0.72,0.6667,0.58,0.2537,145,213,358
1046,1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6,224,230
11303,11304,2012-04-21,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,0,9,9
11350,11351,2012-04-23,2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,0,1,1
6282,6283,2011-09-24,4,0,9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,19,102,121
8372,8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
2680,2681,2011-04-26,2,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284,40,115,155
15425,15426,2012-10-09,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162
15978,15979,2012-11-03,4,1,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881,56,284,340
8834,8835,2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58
4449,4450,2011-07-09,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.19399999999999998,21,50,71
2591,2592,2011-04-22,2,0,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28
15849,15850,2012-10-27,4,1,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425,750
11050,11051,2012-04-10,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.19399999999999998,75,149,224
8148,8149,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5,5
10109,10110,2012-03-02,1,1,3,7,0,5,1,1,0.3,0.3333,0.7,0.0,4,258,262
7116,7117,2011-10-29,4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8
3349,3350,2011-05-24,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,33,142,175
14780,14781,2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28
3265,3266,2011-05-20,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115
14479,14480,2012-08-31,3,1,8,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410
16162,16163,2012-11-11,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,5,6,11
1153,1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42
3691,3692,2011-06-07,2,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539
13416,13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46
4357,4358,2011-07-05,3,0,7,11,0,2,1,1,0.78,0.6970000000000001,0.46,0.1045,75,97,172
13921,13922,2012-08-08,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173
16425,16426,2012-11-22,4,1,11,3,1,4,0,1,0.24,0.2576,0.75,0.1045,0,6,6
12403,12404,2012-06-06,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,3,46,49
10686,10687,2012-03-26,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
7776,7777,2011-11-25,4,0,11,15,0,5,1,1,0.52,0.5,0.36,0.19399999999999998,165,145,310
12892,12893,2012-06-26,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328
5025,5026,2011-08-02,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335
16429,16430,2012-11-22,4,1,11,7,1,4,0,1,0.22,0.2273,0.75,0.1343,7,49,56
16074,16075,2012-11-07,4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,15,132,147
16870,16871,2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616
1752,1753,2011-03-18,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,95,237,332
9274,9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220
17104,17105,2012-12-20,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190
5320,5321,2011-08-14,3,0,8,14,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,126,244,370
1014,1015,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1,44,45
14654,14655,2012-09-07,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568
3484,3485,2011-05-30,2,0,5,2,1,1,0,1,0.64,0.5606,0.94,0.19399999999999998,17,28,45
3617,3618,2011-06-04,2,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,180,224,404
5353,5354,2011-08-15,3,0,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,11,77,88
12322,12323,2012-06-02,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537,297,405,702
16134,16135,2012-11-10,4,1,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,16,106,122
10605,10606,2012-03-23,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0.0,30,65,95
6894,6895,2011-10-19,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,6,79,85
4085,4086,2011-06-24,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5
7895,7896,2011-11-30,4,0,11,15,0,3,1,1,0.36,0.3333,0.46,0.3284,11,104,115
607,608,2011-01-28,1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,0,31,31
8337,8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11
2874,2875,2011-05-04,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195
12552,12553,2012-06-12,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343,1,28,29
4658,4659,2011-07-18,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51
4466,4467,2011-07-10,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42,112,154
9862,9863,2012-02-20,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,9,53,62
1506,1507,2011-03-08,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7
5805,5806,2011-09-04,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,21,49,70
2256,2257,2011-04-08,2,0,4,21,0,5,1,2,0.3,0.2879,0.93,0.2537,11,43,54
4571,4572,2011-07-14,3,0,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836,29,195,224
7407,7408,2011-11-10,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114
2219,2220,2011-04-07,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.19399999999999998,23,291,314
11290,11291,2012-04-20,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.19399999999999998,145,262,407
1710,1711,2011-03-16,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,48,59
5908,5909,2011-09-08,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,11,102,113
8978,8979,2012-01-14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5,71,76
1647,1648,2011-03-14,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8
245,246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63
6052,6053,2011-09-14,3,0,9,18,0,3,1,1,0.72,0.6818,0.62,0.1642,83,503,586
11185,11186,2012-04-16,2,1,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,10,123,133
15411,15412,2012-10-09,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.19399999999999998,15,698,713
2044,2045,2011-03-31,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.19399999999999998,1,4,5
9254,9255,2012-01-26,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343,29,136,165
10642,10643,2012-03-24,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196
7534,7535,2011-11-15,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,21,132,153
6994,6995,2011-10-24,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15
9635,9636,2012-02-11,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,23,143,166
13837,13838,2012-08-04,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490
12233,12234,2012-05-29,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53,55
67,68,2011-01-03,1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,20,20
16906,16907,2012-12-12,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.19399999999999998,0,37,37
7444,7445,2011-11-11,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,17,182,199
8197,8198,2011-12-13,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,0,20,20
9408,9409,2012-02-01,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.19399999999999998,7,133,140
3519,3520,2011-05-31,2,0,5,13,0,2,1,1,0.9,0.8333,0.39,0.1642,37,110,147
11031,11032,2012-04-09,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,35,386,421
1192,1193,2011-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196
13752,13753,2012-08-01,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49
10353,10354,2012-03-12,1,1,3,12,0,1,1,1,0.48,0.4697,0.39,0.2239,59,162,221
9873,9874,2012-02-21,1,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.19399999999999998,8,77,85
6115,6116,2011-09-17,3,0,9,9,0,6,0,2,0.48,0.4697,0.67,0.2239,32,145,177
15966,15967,2012-11-02,4,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,11,108,119
13212,13213,2012-07-09,3,1,7,17,0,1,1,1,0.78,0.6970000000000001,0.4,0.1642,108,741,849
11092,11093,2012-04-12,2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,16,271,287
7288,7289,2011-11-05,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34
10335,10336,2012-03-11,1,1,3,18,0,0,0,1,0.52,0.5,0.29,0.2836,133,256,389
1378,1379,2011-03-02,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268
11803,11804,2012-05-12,2,1,5,0,0,6,0,1,0.52,0.5,0.42,0.1642,25,111,136
17017,17018,2012-12-16,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0.0,14,108,122
16546,16547,2012-11-27,4,1,11,4,0,2,1,3,0.3,0.2879,0.81,0.19399999999999998,0,5,5
6130,6131,2011-09-18,3,0,9,0,0,0,0,1,0.46,0.4545,0.77,0.2239,24,88,112
4515,4516,2011-07-12,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896,6,8,14
8229,8230,2011-12-14,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,14,119,133
3094,3095,2011-05-13,2,0,5,20,0,5,1,2,0.52,0.5,0.83,0.1343,22,130,152
15945,15946,2012-11-02,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10
15193,15194,2012-09-30,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,2,20,22
10737,10738,2012-03-28,2,1,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268
16613,16614,2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52
16821,16822,2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,507
10132,10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7
5608,5609,2011-08-26,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219
9544,9545,2012-02-07,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.19399999999999998,13,133,146
2830,2831,2011-05-02,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218
13342,13343,2012-07-15,3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,15,42,57
5744,5745,2011-09-01,3,0,9,19,0,4,1,1,0.7,0.6515,0.58,0.1642,79,364,443
2119,2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3
5999,6000,2011-09-12,3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,43,120,163
388,389,2011-01-17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
4705,4706,2011-07-19,3,0,7,23,0,2,1,3,0.72,0.6970000000000001,0.79,0.1642,19,73,92
13703,13704,2012-07-30,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5
13101,13102,2012-07-05,3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,4,14,18
2944,2945,2011-05-07,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,143,235,378
6884,6885,2011-10-19,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,33,116,149
2496,2497,2011-04-18,2,0,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90
13499,13500,2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.19399999999999998,130,196,326
6464,6465,2011-10-01,4,0,10,22,0,6,0,2,0.36,0.3485,0.93,0.2239,12,58,70
14640,14641,2012-09-07,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1,39,40
3811,3812,2011-06-12,2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,94,158,252
17085,17086,2012-12-19,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334
14703,14704,2012-09-09,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356
1985,1986,2011-03-28,2,0,3,14,0,1,1,1,0.32,0.303,0.22,0.2239,15,65,80
7120,7121,2011-10-29,4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7
6595,6596,2011-10-07,4,0,10,9,0,5,1,1,0.48,0.4697,0.77,0.0,34,207,241
10018,10019,2012-02-27,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103
460,461,2011-01-21,1,0,1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,1,4,5
13142,13143,2012-07-06,3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,112,306,418
892,893,2011-02-09,1,0,2,16,0,3,1,2,0.2,0.19699999999999998,0.37,0.2537,7,72,79
6025,6026,2011-09-13,3,0,9,15,0,2,1,1,0.74,0.6667,0.51,0.2985,35,145,180
11109,11110,2012-04-13,2,1,4,2,0,5,1,1,0.34,0.3333,0.49,0.19399999999999998,6,5,11
2208,2209,2011-04-06,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102
6097,6098,2011-09-16,3,0,9,15,0,5,1,2,0.54,0.5152,0.45,0.2239,38,165,203
15790,15791,2012-10-25,4,1,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8
17352,17353,2012-12-30,1,1,12,21,0,0,0,1,0.2,0.2121,0.51,0.1642,5,42,47
16641,16642,2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5
11850,11851,2012-05-13,2,1,5,23,0,0,0,2,0.62,0.6212,0.57,0.2239,17,57,74
6923,6924,2011-10-21,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,6,12,18
4841,4842,2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112
3608,3609,2011-06-04,2,0,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,11,17,28
11641,11642,2012-05-05,2,1,5,6,0,6,0,2,0.54,0.5152,0.94,0.0,9,33,42
3283,3284,2011-05-21,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444
10885,10886,2012-04-03,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.19399999999999998,123,634,757
13893,13894,2012-08-07,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,13
7299,7300,2011-11-05,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237
14206,14207,2012-08-20,3,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,0,3,3
2220,2221,2011-04-07,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155,170
15045,15046,2012-09-24,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8
13333,13334,2012-07-14,3,1,7,18,0,6,0,1,0.72,0.6970000000000001,0.79,0.1343,108,243,351
11139,11140,2012-04-14,2,1,4,8,0,6,0,1,0.36,0.3485,0.71,0.1343,24,136,160
15680,15681,2012-10-20,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714
7314,7315,2011-11-06,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170
183,184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34
13901,13902,2012-08-07,3,1,8,10,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,89,161,250
9510,9511,2012-02-06,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0,17,17
7114,7115,2011-10-29,4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18,18
16308,16309,2012-11-17,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21
5876,5877,2011-09-07,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,9,319,328
8844,8845,2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420
8575,8576,2011-12-29,1,0,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,0,3,3
5010,5011,2011-08-01,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,34,197,231
10587,10588,2012-03-22,2,1,3,6,0,4,1,2,0.48,0.4697,1.0,0.0896,10,126,136
533,534,2011-01-24,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,102
8415,8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
15486,15487,2012-10-12,4,1,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313
15512,15513,2012-10-13,4,1,10,13,0,6,0,1,0.46,0.4545,0.36,0.19399999999999998,235,435,670
8362,8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.0,1,10,11
15311,15312,2012-10-05,4,1,10,4,0,5,1,1,0.54,0.5152,0.77,0.0,0,11,11
8759,8760,2012-01-05,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265
17276,17277,2012-12-27,1,1,12,17,0,4,1,2,0.26,0.2424,0.52,0.2836,30,227,257
3963,3964,2011-06-19,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,17,59,76
6600,6601,2011-10-07,4,0,10,14,0,5,1,1,0.62,0.6212,0.5,0.0,77,179,256
8935,8936,2012-01-13,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1,2,3
1713,1714,2011-03-17,1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12
11693,11694,2012-05-07,2,1,5,10,0,1,1,2,0.52,0.5,0.77,0.19399999999999998,62,128,190
8127,8128,2011-12-10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.19399999999999998,0,11,11
10216,10217,2012-03-06,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457
12127,12128,2012-05-25,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321
6107,6108,2011-09-17,3,0,9,1,0,6,0,1,0.46,0.4545,0.72,0.1045,28,52,80
15838,15839,2012-10-27,4,1,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26
8022,8023,2011-12-05,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106
12298,12299,2012-06-01,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,45,213,258
8974,8975,2012-01-14,1,1,1,19,0,6,0,1,0.2,0.19699999999999998,0.47,0.2239,12,90,102
13070,13071,2012-07-03,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497
754,755,2011-02-03,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,1,108,109
3596,3597,2011-06-03,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488,564
15548,15549,2012-10-15,4,1,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,5,24,29
15588,15589,2012-10-16,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.19399999999999998,104,839,943
7640,7641,2011-11-19,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93
10713,10714,2012-03-27,2,1,3,12,0,2,1,1,0.32,0.3182,0.31,0.1642,34,186,220
4856,4857,2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110
17336,17337,2012-12-30,1,1,12,5,0,0,0,2,0.26,0.2273,0.48,0.2985,0,2,2
2169,2170,2011-04-05,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,2,36,38
15593,15594,2012-10-16,4,1,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181
14177,14178,2012-08-18,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0.0,90,171,261
11480,11481,2012-04-28,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389
11471,11472,2012-04-28,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2
9170,9171,2012-01-23,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0,2,17,19
15672,15673,2012-10-20,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,6,7,13
16044,16045,2012-11-06,4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.19399999999999998,1,40,41
17218,17219,2012-12-25,1,1,12,7,1,2,0,2,0.22,0.2273,0.93,0.1642,0,6,6
5145,5146,2011-08-07,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.19399999999999998,11,28,39
3974,3975,2011-06-19,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,141,255,396
6719,6720,2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101
15419,15420,2012-10-09,4,1,10,16,0,2,1,2,0.5,0.4848,0.72,0.1642,70,354,424
1325,1326,2011-02-28,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36
15976,15977,2012-11-03,4,1,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,31,188,219
12489,12490,2012-06-09,2,1,6,14,0,6,0,1,0.82,0.6970000000000001,0.23,0.19399999999999998,239,354,593
10668,10669,2012-03-25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.19399999999999998,139,282,421
398,399,2011-01-18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
2819,2820,2011-05-02,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172
6224,6225,2011-09-21,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0.0,15,112,127
1005,1006,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27,93,120
16728,16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460
10849,10850,2012-04-02,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,24
14627,14628,2012-09-06,3,1,9,16,0,4,1,1,0.74,0.6970000000000001,0.7,0.2239,42,374,416
5304,5305,2011-08-13,3,0,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,36,118,154
9611,9612,2012-02-10,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,5,119,124
11638,11639,2012-05-05,2,1,5,3,0,6,0,1,0.58,0.5455,0.83,0.0,11,21,32
10072,10073,2012-02-29,1,1,2,18,0,3,1,3,0.4,0.4091,0.87,0.0,11,181,192
1172,1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87
1436,1437,2011-03-05,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.19399999999999998,0,2,2
13261,13262,2012-07-11,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814
16347,16348,2012-11-18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110
10388,10389,2012-03-13,1,1,3,23,0,2,1,1,0.56,0.5303,0.56,0.1343,8,79,87
5332,5333,2011-08-15,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0.0,0,3,3
1630,1631,2011-03-13,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88,93,181
1042,1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.19699999999999998,0.51,0.19399999999999998,0,1,1
1431,1432,2011-03-04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.19399999999999998,4,40,44
15690,15691,2012-10-20,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,27,136,163
15831,15832,2012-10-26,4,1,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311
6345,6346,2011-09-26,4,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,11,64,75
12997,12998,2012-06-30,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339
7337,7338,2011-11-07,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410
2375,2376,2011-04-13,2,0,4,21,0,3,1,1,0.42,0.4242,0.67,0.1642,17,100,117
5900,5901,2011-09-08,3,0,9,9,0,4,1,2,0.62,0.5152,1.0,0.2537,4,65,69
6127,6128,2011-09-17,3,0,9,21,0,6,0,2,0.5,0.4848,0.72,0.19399999999999998,49,121,170
9032,9033,2012-01-17,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,0,57,57
198,199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75
15684,15685,2012-10-20,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731
